country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million;vaccines;source_name;source_website
Austria;AUT;13/03/2021;10827730;7982490;2845240;521180;335980;1202;886;316;37300;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;14/03/2021;11124670;8237030;2887640;296940;361450;1235;915;321;40130;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;15/03/2021;11332250;8421960;2910290;207580;374650;1258;935;323;41600;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;16/03/2021;11615010;8641420;2973590;282760;374680;129;959;33;41600;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;17/03/2021;11956950;8902430;3054520;341940;382390;1328;988;339;42460;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;18/03/2021;12303380;9168380;3135000;346430;368230;1366;1018;348;40890;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;19/03/2021;12840480;9619440;3221040;537100;361990;1426;1068;358;40190;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;20/03/2021;13311630;9994740;3316890;471150;354840;1478;111;368;39400;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;21/03/2021;13466580;10110940;3355640;154950;334560;1495;1123;373;37150;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;22/03/2021;13624320;10243700;3380620;157740;327440;1513;1137;375;36360;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;23/03/2021;13977790;10432980;3544820;353470;337540;1552;1158;394;37480;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;24/03/2021;14370720;10647660;3723080;392930;344820;1596;1182;413;38290;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;25/03/2021;14827160;10940470;3886760;456440;360540;1646;1215;432;40030;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;26/03/2021;15332130;11260450;4071760;504970;355950;1702;125;452;39520;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;27/03/2021;15744590;11526810;4217860;412460;347570;1748;128;468;38590;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;28/03/2021;15889730;11625190;4264620;145140;346160;1764;1291;474;38430;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;29/03/2021;16154290;11834630;4319740;264560;361420;1794;1314;48;40130;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;30/03/2021;16564400;12128110;4436370;410110;369520;1839;1347;493;41030;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;31/03/2021;16914880;12348640;4566330;350480;363450;1878;1371;507;40350;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;01/04/2021;17331660;12575360;4756390;416780;357790;1924;1396;528;39730;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;02/04/2021;17767940;12821460;4946570;436280;347970;1973;1424;549;38640;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;03/04/2021;17984630;12948470;5036260;216690;320010;1997;1438;559;35530;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;04/04/2021;18084430;13030760;5053770;99800;313530;2008;1447;561;34810;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;05/04/2021;18209510;13108200;5101410;125080;293600;2022;1455;566;32600;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;06/04/2021;18589700;13369360;5220440;380190;289330;2064;1484;58;32120;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;07/04/2021;19142600;13761970;5380740;552900;318250;2125;1528;597;35340;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;08/04/2021;19861770;14226530;5635350;719170;361440;2205;158;626;40130;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;09/04/2021;20638440;14675640;5962940;776670;410070;2292;1629;662;45530;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;10/04/2021;21288310;15038780;6249670;649870;471950;2364;167;694;52400;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;11/04/2021;21546550;15141360;6405330;258240;494590;2392;1681;711;54920;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;12/04/2021;21889940;15417380;6472710;343390;525780;243;1712;719;58380;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;13/04/2021;22334780;15748030;6586900;444840;535010;248;1749;731;59400;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;14/04/2021;22999790;16279750;6720190;665010;551030;2554;1808;746;61180;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;15/04/2021;23730800;16823660;6907300;731010;552720;2635;1868;767;61370;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;16/04/2021;24425880;17336040;7090000;695080;541060;2712;1925;787;60080;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;17/04/2021;24992370;17690420;7302110;566490;529150;2775;1964;811;58750;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;18/04/2021;25182300;17837550;7344910;189930;519390;2796;1981;816;57670;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;19/04/2021;25492220;18091360;7401020;309920;514610;283;2009;822;57140;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;20/04/2021;25937970;18413610;7524520;445750;514740;288;2045;835;57150;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;21/04/2021;26558280;18928530;7629920;620310;508360;2949;2102;847;56440;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;22/04/2021;27256050;19523350;7732870;697770;503610;3026;2168;859;55920;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;23/04/2021;27928370;20084440;7844100;672320;500360;3101;223;871;55560;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;24/04/2021;28326640;20424930;7901890;398270;476320;3145;2268;877;52890;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;25/04/2021;28602400;20682810;7919780;275760;488590;3176;2296;879;54250;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;26/04/2021;28906410;20952520;7954080;304010;487740;321;2326;883;54150;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;27/04/2021;29380360;21315990;8064580;473950;491770;3262;2367;895;54600;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;28/04/2021;29948980;21744670;8204530;568620;484390;3325;2414;911;53780;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;29/04/2021;30693090;22345420;8348040;744110;491010;3408;2481;927;54520;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;30/04/2021;31482490;23001200;8481830;789400;507730;3496;2554;942;56370;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;01/05/2021;31898070;23338360;8561800;415580;510200;3542;2591;951;56650;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;02/05/2021;32063770;23490440;8575460;165700;494480;356;2608;952;54900;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;03/05/2021;32341870;23657690;8689380;278100;490780;3591;2627;965;54490;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;04/05/2021;32932560;24052240;8894710;590690;507460;3657;2671;988;56340;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;05/05/2021;33674420;24626430;9068480;741860;532210;3739;2734;1007;59090;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Austria;AUT;06/05/2021;34580630;25360450;9250620;906210;555360;384;2816;1027;61660;Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech;Ministry of Health;https://info.gesundheitsministerium.gv.at/opendata/
Azerbaijan;AZE;17/01/2021;0;0;;;;0;0;;;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;18/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;19/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;20/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;21/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;22/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;23/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;24/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;25/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;26/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;27/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;28/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;29/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;30/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;31/01/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;01/02/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;02/02/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;03/02/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;04/02/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;05/02/2021;;;;;32500;;;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;06/02/2021;650000;650000;;;32500;64;64;;3210;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;07/02/2021;;;;;42040;;;;4150;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;08/02/2021;;;;;51580;;;;5090;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;09/02/2021;;;;;61120;;;;6030;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;10/02/2021;;;;;70660;;;;6970;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;11/02/2021;;;;;80200;;;;7910;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;12/02/2021;;;;;89750;;;;8850;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;13/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;14/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;15/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;16/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;17/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;18/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;19/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;20/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;21/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;22/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;23/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;24/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;25/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;26/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;27/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;28/02/2021;;;;;99290;;;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;01/03/2021;2933600;2933600;;;99290;289;289;;9790;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;02/03/2021;;;;;116500;;;;11490;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;03/03/2021;3373150;3373150;;;133710;333;333;;13190;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;04/03/2021;;;;;137190;;;;13530;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;05/03/2021;;;;;140670;;;;13870;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;06/03/2021;;;;;144150;;;;14220;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;07/03/2021;;;;;147630;;;;14560;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;08/03/2021;;;;;151100;;;;14900;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;09/03/2021;4114960;4114960;;;137370;406;406;;13550;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;10/03/2021;4286350;4286350;;171390;130460;423;423;;12870;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;11/03/2021;4368490;4368490;;82140;124530;431;431;;12280;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;12/03/2021;4438880;4438880;;70390;116920;438;438;;11530;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
Azerbaijan;AZE;13/03/2021;4503160;4503160;;64280;108440;444;444;;10700;Oxford/AstraZeneca, Sinovac;Government of Azerbaijan;https://koronavirusinfo.az
